gta06_hhld,age,population,income
5005,3,33,6
5005,4,110,6
5005,6,41,6
5005,7,27,6
5005,8,64,6
5005,10,37,6
5005,12,160,6
5005,17,61,6
5005,19,65,6
5005,21,65,6
5005,24,61,6
5005,25,61,6
5005,30,137,6
5005,31,246,6
5005,32,113,6
5005,33,33,6
5005,35,113,6
5005,36,83,6
5005,38,33,6
5005,39,37,6
5005,40,27,6
5005,41,37,6
5005,42,27,6
5005,47,61,6
5005,50,61,6
5005,53,129,6
5007,3,69,6
5007,4,34,6
5007,5,69,6
5007,6,34,6
5007,7,71,6
5007,8,140,6
5007,10,71,6
5007,37,105,6
5007,38,34,6
5007,40,69,6
5007,42,71,6
5007,45,69,6
5009,1,48,6
5009,4,29,6
5009,6,29,6
5009,7,48,6
5009,12,43,6
5009,16,43,6
5009,34,29,6
5009,36,48,6
5009,37,109,6
5009,41,48,6
5009,47,43,6
5009,50,43,6
5011,54,15,6
5011,55,15,6
5012,26,71,6
5012,54,71,6
5016,1,58,6
5016,36,58,6
5016,43,58,6
5018,5,67,6
5018,8,67,6
5018,43,134,6
5020,4,61,6
5020,6,61,6
5020,8,47,6
5020,12,47,6
5020,16,20,6
5020,35,61,6
5020,40,61,6
5020,41,47,6
5020,43,47,6
5020,46,20,6
5020,49,20,6
5030,26,22,6
5030,53,14,6
5030,55,14,6
5030,56,22,6
5030,58,22,6
5030,91,14,6
5032,3,143,6
5032,8,53,6
5032,9,90,6
5032,10,86,6
5032,11,90,6
5032,12,43,6
5032,16,67,6
5032,17,62,6
5032,18,128,6
5032,26,161,6
5032,27,106,6
5032,28,88,6
5032,29,106,6
5032,35,53,6
5032,37,90,6
5032,40,90,6
5032,42,53,6
5032,43,43,6
5032,45,124,6
5032,48,67,6
5032,52,67,6
5032,56,161,6
5032,58,161,6
5032,59,33,6
5032,60,33,6
5033,10,141,6
5033,13,96,6
5033,15,96,6
5033,40,96,6
5033,43,186,6
5036,2,93,6
5036,16,74,6
5036,18,122,6
5036,20,74,6
5036,29,93,6
5036,33,93,6
5036,43,48,6
5036,47,74,6
5036,49,74,6
5036,54,48,6
5037,16,84,6
5037,47,84,6
5037,52,84,6
5040,51,43,6
5040,52,43,6
5041,0,229,6
5041,11,33,6
5041,18,33,6
5041,22,16,6
5041,23,75,6
5041,25,16,6
5041,29,128,6
5041,36,229,6
5041,49,33,6
5041,54,49,6
5041,57,75,6
5041,58,16,6
5041,59,75,6
5041,77,33,6
5044,3,185,6
5044,6,42,6
5044,7,42,6
5044,10,32,6
5044,12,32,6
5044,24,93,6
5044,25,93,6
5044,26,93,6
5044,27,26,6
5044,38,32,6
5044,39,42,6
5044,40,42,6
5044,46,32,6
5044,51,93,6
5044,55,93,6
5044,61,26,6
5044,64,26,6
5045,10,50,6
5045,17,25,6
5045,19,25,6
5045,21,46,6
5045,39,50,6
5045,44,29,6
5045,46,50,6
5045,50,70,6
5045,52,51,6
5045,55,59,6
5045,56,27,6
5045,70,29,6
5046,2,41,6
5046,5,35,6
5046,7,35,6
5046,9,41,6
5046,10,37,6
5046,11,30,6
5046,12,37,6
5046,15,48,6
5046,17,40,6
5046,20,40,6
5046,30,30,6
5046,32,27,6
5046,34,27,6
5046,36,35,6
5046,37,35,6
5046,38,68,6
5046,39,71,6
5046,40,48,6
5046,44,85,6
5046,47,41,6
5046,50,42,6
5046,54,30,6
5046,55,40,6
5046,56,40,6
5046,57,30,6
5046,63,30,6
5046,75,30,6
5047,9,24,6
5047,13,32,6
5047,15,32,6
5047,20,126,6
5047,22,126,6
5047,24,126,6
5047,39,49,6
5047,43,63,6
5047,51,19,6
5047,52,126,6
5047,62,126,6
5047,67,50,6
5047,69,33,6
5047,70,17,6
5047,72,67,6
5047,80,14,6
5047,84,14,6
5047,96,7,6
5047,99,7,6
5049,23,18,6
5049,25,18,6
5049,46,18,6
5049,52,18,6
5050,10,39,6
5050,24,25,6
5050,46,39,6
5050,47,39,6
5050,52,27,6
5050,53,25,6
5050,55,27,6
5050,57,25,6
5050,76,25,6
5050,84,25,6
5051,1,146,6
5051,9,145,6
5051,11,102,6
5051,12,65,6
5051,13,149,6
5051,14,51,6
5051,15,51,6
5051,17,65,6
5051,18,135,6
5051,19,44,6
5051,20,84,6
5051,21,65,6
5051,22,84,6
5051,23,61,6
5051,25,44,6
5051,31,146,6
5051,32,146,6
5051,37,29,6
5051,41,65,6
5051,43,84,6
5051,44,116,6
5051,45,236,6
5051,50,61,6
5051,56,109,6
5051,57,65,6
5051,58,82,6
5051,60,99,6
5052,9,17,6
5052,11,34,6
5052,13,34,6
5052,43,34,6
5052,45,34,6
5052,46,17,6
5052,48,17,6
5052,70,15,6
5052,74,15,6
5053,1,61,6
5053,5,31,6
5053,6,169,6
5053,8,19,6
5053,10,73,6
5053,12,108,6
5053,22,15,6
5053,23,36,6
5053,24,36,6
5053,28,36,6
5053,32,35,6
5053,33,61,6
5053,36,132,6
5053,37,12,6
5053,38,10,6
5053,39,12,6
5053,40,108,6
5053,41,19,6
5053,43,108,6
5053,44,19,6
5053,50,26,6
5053,54,19,6
5053,57,38,6
5053,58,26,6
5053,60,26,6
5053,67,15,6
5053,68,108,6
5053,70,108,6
5054,20,64,6
5054,21,64,6
5054,49,64,6
5054,54,64,6
5056,6,80,6
5056,12,80,6
5056,15,36,6
5056,18,116,6
5056,41,16,6
5056,45,80,6
5056,46,80,6
5056,47,36,6
5056,49,33,6
5056,50,36,6
5056,51,33,6
5056,53,28,6
5056,68,28,6
5056,75,49,6
5058,29,37,6
5058,30,37,6
5058,63,19,6
5058,65,19,6
5059,1,56,6
5059,3,133,6
5059,6,78,6
5059,12,78,6
5059,31,112,6
5059,33,156,6
5059,39,54,6
5059,40,54,6
5059,46,29,6
5059,47,52,6
5059,58,40,6
5059,59,12,6
5059,63,28,6
5060,3,87,6
5060,7,55,6
5060,10,55,6
5060,23,51,6
5060,34,42,6
5060,35,42,6
5060,36,55,6
5060,39,55,6
5060,49,87,6
5060,59,51,6
5060,61,51,6
5061,2,58,6
5061,11,25,6
5061,14,25,6
5061,15,19,6
5061,18,37,6
5061,21,37,6
5061,33,58,6
5061,34,58,6
5061,45,25,6
5061,46,25,6
5061,51,37,6
5061,54,37,6
5061,55,19,6
5061,57,19,6
5063,19,62,6
5063,22,62,6
5063,24,62,6
5063,29,35,6
5063,34,35,6
5063,53,62,6
5063,55,62,6
5065,0,45,6
5065,1,34,6
5065,7,211,6
5065,11,39,6
5065,12,126,6
5065,13,39,6
5065,14,41,6
5065,15,40,6
5065,17,29,6
5065,23,58,6
5065,32,113,6
5065,33,45,6
5065,35,45,6
5065,36,45,6
5065,40,39,6
5065,41,39,6
5065,42,21,6
5065,43,83,6
5065,45,21,6
5065,46,40,6
5065,47,123,6
5065,49,29,6
5065,50,41,6
5065,51,70,6
5065,54,17,6
5065,55,30,6
5065,57,47,6
5065,58,28,6
5065,59,22,6
5065,60,22,6
5065,62,24,6
5065,63,25,6
5065,73,53,6
5066,0,66,6
5066,2,66,6
5066,3,32,6
5066,6,32,6
5066,11,37,6
5066,14,37,6
5066,17,37,6
5066,19,42,6
5066,21,42,6
5066,30,66,6
5066,32,57,6
5066,36,32,6
5066,37,32,6
5066,38,66,6
5066,43,42,6
5066,48,74,6
5066,53,42,6
5066,61,57,6
5066,63,76,6
5066,80,20,6
5067,2,21,6
5067,10,34,6
5067,11,20,6
5067,12,34,6
5067,17,53,6
5067,22,79,6
5067,23,31,6
5067,27,31,6
5067,32,21,6
5067,42,21,6
5067,43,20,6
5067,44,34,6
5067,45,34,6
5067,49,20,6
5067,51,39,6
5067,52,52,6
5067,55,49,6
5067,56,53,6
5067,58,19,6
5067,63,21,6
5067,64,84,6
5067,67,20,6
5067,68,20,6
5068,1,58,6
5068,3,58,6
5068,7,30,6
5068,11,55,6
5068,12,55,6
5068,14,46,6
5068,20,74,6
5068,21,55,6
5068,23,37,6
5068,24,26,6
5068,26,26,6
5068,36,58,6
5068,39,46,6
5068,40,159,6
5068,43,86,6
5068,50,98,6
5068,51,27,6
5068,52,80,6
5068,54,26,6
5068,55,99,6
5068,70,27,6
5068,76,27,6
5069,30,18,6
5069,57,28,6
5069,63,18,6
5069,67,28,6
5071,11,40,6
5071,14,40,6
5071,15,13,6
5071,18,18,6
5071,23,18,6
5071,27,18,6
5071,40,40,6
5071,44,40,6
5071,50,18,6
5071,51,13,6
5071,52,18,6
5071,53,13,6
5071,54,18,6
5071,56,18,6
5071,58,20,6
5071,81,18,6
5072,22,61,6
5072,47,61,6
5072,49,61,6
5073,0,41,6
5073,2,33,6
5073,7,53,6
5073,10,53,6
5073,11,63,6
5073,13,31,6
5073,24,33,6
5073,25,23,6
5073,31,33,6
5073,32,121,6
5073,34,41,6
5073,35,80,6
5073,37,49,6
5073,39,31,6
5073,43,53,6
5073,44,79,6
5073,45,57,6
5073,47,23,6
5073,49,23,6
5073,52,23,6
5073,63,66,6
5073,85,37,6
5075,9,55,6
5075,13,55,6
5075,31,67,6
5075,37,110,6
5075,62,25,6
5075,64,25,6
5076,10,23,6
5076,13,23,6
5076,15,19,6
5076,19,19,6
5076,30,27,6
5076,46,23,6
5076,48,23,6
5076,49,37,6
5076,58,27,6
5076,62,27,6
5076,67,11,6
5076,69,11,6
5076,73,23,6
5076,78,23,6
5076,86,27,6
5077,11,27,6
5077,15,27,6
5077,18,27,6
5077,22,31,6
5077,47,54,6
5077,60,62,6
5077,88,27,6
5078,3,21,6
5078,11,42,6
5078,12,41,6
5078,13,83,6
5078,15,17,6
5078,33,21,6
5078,35,21,6
5078,42,27,6
5078,43,83,6
5078,44,41,6
5078,45,42,6
5078,48,17,6
5078,49,17,6
5078,52,19,6
5078,53,19,6
5078,59,19,6
5078,60,19,6
5080,53,34,6
5081,13,17,6
5081,16,17,6
5081,19,26,6
5081,23,26,6
5081,43,17,6
5081,45,43,6
5081,49,26,6
5081,62,56,6
5082,5,33,6
5082,15,50,6
5082,17,50,6
5082,25,38,6
5082,28,38,6
5082,40,33,6
5082,43,33,6
5082,44,33,6
5082,45,33,6
5082,47,99,6
5082,53,38,6
5082,59,33,6
5082,60,71,6
5084,0,66,6
5084,1,32,6
5084,2,75,6
5084,3,111,6
5084,4,32,6
5084,7,96,6
5084,8,186,6
5084,10,75,6
5084,12,75,6
5084,19,50,6
5084,25,97,6
5084,27,51,6
5084,31,132,6
5084,35,107,6
5084,36,72,6
5084,37,64,6
5084,38,75,6
5084,39,182,6
5084,49,16,6
5084,52,97,6
5084,54,138,6
5084,55,16,6
5084,56,51,6
5084,57,93,6
5084,58,50,6
5084,60,50,6
5086,23,23,6
5086,24,52,6
5086,27,52,6
5086,38,30,6
5086,42,30,6
5086,48,27,6
5086,54,105,6
5086,55,19,6
5086,57,23,6
5086,61,23,6
5086,67,19,6
5088,2,38,6
5088,4,38,6
5088,10,38,6
5088,14,31,6
5088,17,31,6
5088,28,26,6
5088,40,38,6
5088,46,63,6
5088,48,38,6
5088,53,26,6
5088,61,26,6
5089,7,42,6
5089,10,42,6
5089,25,35,6
5089,33,42,6
5089,36,42,6
5089,55,35,6
5089,56,37,6
5089,59,35,6
5089,86,37,6
5090,17,49,6
5090,19,49,6
5090,21,68,6
5090,24,68,6
5090,27,95,6
5090,28,95,6
5090,29,68,6
5090,32,68,6
5090,48,49,6
5090,52,68,6
5090,55,49,6
5090,60,68,6
5090,62,135,6
5091,22,142,6
5091,25,62,6
5091,28,39,6
5091,52,62,6
5091,53,142,6
5091,55,62,6
5091,65,78,6
5092,1,137,6
5092,4,21,6
5092,25,55,6
5092,30,137,6
5092,31,137,6
5092,32,137,6
5092,39,21,6
5092,41,21,6
5092,56,137,6
5092,57,137,6
5092,59,55,6
5092,61,103,6
5093,11,34,6
5093,13,18,6
5093,15,34,6
5093,17,18,6
5093,45,37,6
5093,46,34,6
5093,49,34,6
5093,72,18,6
5094,8,33,6
5094,12,55,6
5094,15,55,6
5094,16,129,6
5094,17,80,6
5094,18,58,6
5094,20,80,6
5094,21,39,6
5094,22,132,6
5094,23,35,6
5094,24,42,6
5094,25,34,6
5094,26,34,6
5094,27,25,6
5094,28,35,6
5094,29,45,6
5094,30,95,6
5094,31,50,6
5094,42,55,6
5094,45,33,6
5094,46,132,6
5094,47,33,6
5094,48,55,6
5094,49,116,6
5094,50,171,6
5094,53,123,6
5094,54,42,6
5094,55,104,6
5094,56,35,6
5094,57,102,6
5094,59,69,6
5094,61,140,6
5094,62,34,6
5094,68,55,6
5094,71,25,6
5094,79,42,6
5094,80,42,6
5095,3,57,6
5095,9,57,6
5095,12,57,6
5095,36,57,6
5095,40,57,6
5096,2,51,6
5096,15,50,6
5096,18,24,6
5096,28,50,6
5096,31,51,6
5096,34,51,6
5096,42,24,6
5096,52,124,6
5098,5,27,6
5098,16,27,6
5098,34,74,6
5098,36,27,6
5098,38,27,6
5098,40,74,6
5098,55,34,6
5098,56,34,6
5098,63,72,6
5098,64,48,6
5098,68,24,6
5098,87,48,6
5099,12,27,6
5099,25,22,6
5099,27,22,6
5099,48,54,6
5099,53,22,6
5099,55,22,6
5100,0,83,6
5100,11,65,6
5100,13,25,6
5100,14,22,6
5100,17,22,6
5100,18,17,6
5100,25,43,6
5100,30,43,6
5100,32,83,6
5100,33,19,6
5100,34,35,6
5100,36,45,6
5100,37,100,6
5100,38,35,6
5100,39,35,6
5100,40,45,6
5100,42,25,6
5100,46,39,6
5100,49,73,6
5100,51,42,6
5100,54,22,6
5100,56,30,6
5100,57,89,6
5100,58,19,6
5100,59,35,6
5100,60,35,6
5100,61,19,6
5100,66,19,6
5100,70,17,6
5100,73,34,6
5100,74,17,6
5100,82,18,6
5101,41,17,6
5101,49,17,6
5103,54,21,6
5103,60,38,6
5103,62,59,6
5103,66,38,6
5103,71,6,6
5103,78,6,6
5104,29,50,6
5104,33,50,6
5104,34,27,6
5104,35,27,6
5104,55,24,6
5104,63,24,6
5105,2,29,6
5105,5,71,6
5105,8,71,6
5105,19,26,6
5105,28,16,6
5105,32,53,6
5105,34,29,6
5105,40,143,6
5105,45,11,6
5105,47,26,6
5105,54,15,6
5105,55,74,6
5105,56,50,6
5105,57,37,6
5105,60,31,6
5105,61,13,6
5105,62,13,6
5105,63,33,6
5105,64,18,6
5105,65,18,6
5106,11,60,6
5106,13,60,6
5106,25,20,6
5106,40,60,6
5106,42,60,6
5106,55,20,6
5106,56,20,6
5107,49,52,6
5107,50,52,6
5109,4,118,6
5109,6,50,6
5109,7,68,6
5109,12,41,6
5109,14,41,6
5109,15,29,6
5109,19,48,6
5109,21,48,6
5109,25,19,6
5109,29,28,6
5109,30,28,6
5109,32,68,6
5109,36,50,6
5109,37,118,6
5109,47,131,6
5109,48,25,6
5109,49,48,6
5109,51,29,6
5109,52,29,6
5109,56,22,6
5109,57,47,6
5109,60,50,6
5109,61,41,6
5109,62,19,6
5109,63,128,6
5109,64,18,6
5109,65,24,6
5109,66,24,6
5109,86,22,6
5109,92,18,6
5110,24,42,6
5110,40,43,6
5110,52,26,6
5110,57,26,6
5110,59,42,6
5110,62,42,6
5111,2,42,6
5111,17,46,6
5111,36,42,6
5111,37,42,6
5111,46,46,6
5111,53,46,6
5111,55,46,6
5113,51,22,6
5113,54,22,6
5113,59,21,6
5113,73,21,6
5114,3,20,6
5114,7,20,6
5114,9,13,6
5114,11,13,6
5114,12,42,6
5114,14,42,6
5114,17,45,6
5114,22,45,6
5114,28,34,6
5114,34,55,6
5114,37,40,6
5114,46,42,6
5114,47,35,6
5114,48,13,6
5114,49,42,6
5114,50,45,6
5114,51,58,6
5114,57,35,6
5114,58,34,6
5114,64,34,6
5114,83,34,6
5115,1,33,6
5115,3,33,6
5115,6,33,6
5115,17,18,6
5115,18,74,6
5115,20,74,6
5115,32,47,6
5115,33,47,6
5115,38,66,6
5115,43,33,6
5115,44,33,6
5115,50,18,6
5115,53,166,6
5116,57,20,6
5116,61,20,6
5117,23,37,6
5117,53,37,6
5117,57,37,6
5117,59,44,6
5120,38,52,6
5120,39,52,6
5120,48,17,6
5120,80,17,6
5121,5,40,6
5121,11,40,6
5121,39,80,6
5122,26,49,6
5122,29,54,6
5122,30,54,6
5122,46,56,6
5122,51,56,6
5122,54,144,6
5122,58,47,6
5123,26,47,6
5123,33,74,6
5123,50,74,6
5123,61,47,6
5127,41,38,6
5129,5,38,6
5129,20,56,6
5129,21,92,6
5129,23,92,6
5129,28,68,6
5129,30,34,6
5129,35,38,6
5129,36,38,6
5129,41,56,6
5129,42,56,6
5129,46,8,6
5129,53,92,6
5129,54,100,6
5129,57,34,6
5129,59,34,6
5130,18,31,6
5130,21,31,6
5130,27,34,6
5130,28,34,6
5130,41,31,6
5130,53,31,6
5130,57,34,6
5130,60,34,6
5131,50,23,6
5131,52,23,6
5132,3,23,6
5132,22,100,6
5132,31,27,6
5132,32,27,6
5132,33,66,6
5132,34,23,6
5132,35,43,6
5132,53,72,6
5132,67,28,6
5133,1,20,6
5133,7,52,6
5133,9,20,6
5133,12,52,6
5133,17,83,6
5133,19,41,6
5133,22,23,6
5133,25,18,6
5133,32,30,6
5133,35,52,6
5133,38,72,6
5133,39,20,6
5133,48,46,6
5133,50,41,6
5133,51,41,6
5133,55,18,6
5133,56,18,6
5133,58,67,6
5133,59,30,6
5133,64,30,6
5135,14,34,6
5135,23,34,6
5135,50,34,6
5135,52,34,6
5135,67,29,6
5135,68,29,6
5137,8,8,6
5137,12,8,6
5137,19,42,6
5137,21,78,6
5137,28,50,6
5137,29,50,6
5137,44,8,6
5137,49,36,6
5137,51,17,6
5137,56,15,6
5137,60,78,6
5137,62,15,6
5137,63,42,6
5137,65,9,6
5137,67,9,6
5137,68,15,6
5137,69,15,6
5137,70,14,6
5137,71,14,6
5137,75,9,6
5137,76,9,6
5138,2,47,6
5138,41,47,6
5138,42,47,6
5138,53,17,6
5138,56,47,6
5138,57,17,6
5138,61,21,6
5138,70,41,6
5138,74,20,6
5139,1,21,6
5139,2,34,6
5139,3,29,6
5139,4,63,6
5139,15,44,6
5139,17,44,6
5139,27,18,6
5139,28,21,6
5139,32,89,6
5139,35,29,6
5139,36,29,6
5139,46,44,6
5139,47,18,6
5139,49,44,6
5139,51,39,6
5139,52,21,6
5139,56,42,6
5139,63,26,6
5139,68,20,6
5139,69,16,6
5139,72,20,6
5139,75,16,6
5140,1,45,6
5140,3,45,6
5140,4,45,6
5140,7,58,6
5140,10,58,6
5140,12,13,6
5140,13,58,6
5140,16,21,6
5140,25,50,6
5140,26,50,6
5140,31,43,6
5140,33,50,6
5140,34,138,6
5140,39,45,6
5140,44,58,6
5140,48,21,6
5140,49,35,6
5140,50,13,6
5140,51,58,6
5140,58,24,6
5140,59,24,6
5140,83,24,6
5141,11,33,6
5141,12,55,6
5141,14,55,6
5141,16,88,6
5141,17,55,6
5141,20,55,6
5141,21,55,6
5141,25,18,6
5141,27,18,6
5141,34,33,6
5141,47,33,6
5141,52,55,6
5141,54,55,6
5141,55,18,6
5141,56,37,6
5141,58,18,6
5141,70,31,6
5141,77,31,6
5143,10,37,6
5143,19,49,6
5143,49,27,6
5143,51,37,6
5143,53,49,6
5143,55,49,6
5143,56,37,6
5143,58,27,6
5144,3,22,6
5144,6,66,6
5144,7,66,6
5144,9,89,6
5144,15,22,6
5144,18,48,6
5144,22,28,6
5144,27,54,6
5144,36,220,6
5144,39,22,6
5144,43,22,6
5144,45,89,6
5144,50,46,6
5144,52,48,6
5144,54,46,6
5144,56,28,6
5144,58,48,6
5144,59,28,6
5144,62,46,6
5144,63,54,6
5144,65,73,6
5144,67,19,6
5147,46,12,6
5147,52,12,6
5148,1,58,6
5148,28,58,6
5148,29,58,6
5148,30,56,6
5148,39,56,6
5149,28,33,6
5149,32,33,6
5149,44,67,6
5149,48,67,6
5150,10,7,6
5150,29,25,6
5150,30,25,6
5150,45,7,6
5150,49,7,6
5150,56,27,6
5151,48,35,6
5151,53,86,6
5151,57,35,6
5154,30,28,6
5154,31,28,6
5155,0,11,6
5155,25,10,6
5155,27,10,6
5155,31,50,6
5155,32,22,6
5155,45,10,6
5155,51,15,6
5155,66,15,6
5157,31,19,6
5157,41,19,6
5158,1,88,6
5158,3,21,6
5158,9,139,6
5158,10,36,6
5158,11,292,6
5158,12,53,6
5158,13,123,6
5158,15,82,6
5158,17,81,6
5158,19,31,6
5158,23,75,6
5158,28,128,6
5158,32,29,6
5158,34,64,6
5158,35,21,6
5158,36,59,6
5158,37,78,6
5158,42,28,6
5158,44,42,6
5158,45,89,6
5158,46,111,6
5158,47,70,6
5158,48,256,6
5158,49,36,6
5158,50,158,6
5158,51,81,6
5158,53,40,6
5158,55,31,6
5158,60,182,6
5158,61,48,6
5158,63,31,6
5158,64,24,6
5158,65,56,6
5158,67,20,6
5158,68,25,6
5158,72,50,6
5158,85,20,6
5159,1,31,6
5159,28,31,6
5159,33,31,6
5159,57,18,6
5159,58,18,6
5160,0,40,6
5160,3,40,6
5160,5,40,6
5160,38,40,6
5160,43,40,6
5160,59,22,6
5160,60,22,6
5160,67,23,6
5160,68,23,6
5160,95,22,6
5162,21,36,6
5162,24,36,6
5162,46,36,6
5162,47,36,6
5162,48,97,6
5163,10,43,6
5163,11,43,6
5163,16,29,6
5163,33,29,6
5163,39,29,6
5163,45,86,6
5163,61,12,6
5163,62,12,6
5163,66,11,6
5163,67,11,6
5163,68,29,6
5163,74,29,6
5164,28,54,6
5164,29,54,6
5164,30,70,6
5164,31,16,6
5164,32,54,6
5164,35,47,6
5164,48,47,6
5165,45,49,6
5165,47,49,6
5166,23,49,6
5166,24,148,6
5166,61,24,6
5166,64,24,6
5167,1,46,6
5167,33,20,6
5167,34,20,6
5167,39,24,6
5167,41,37,6
5167,46,37,6
5168,55,24,6
5172,34,32,6
5172,35,32,6
5174,2,40,6
5174,6,19,6
5174,7,36,6
5174,11,55,6
5174,17,36,6
5174,19,36,6
5174,31,18,6
5174,32,18,6
5174,33,19,6
5174,34,81,6
5174,36,19,6
5174,41,36,6
5174,42,38,6
5174,46,36,6
5174,67,11,6
5174,68,11,6
5175,0,38,6
5175,3,38,6
5175,38,38,6
5175,41,38,6
5177,1,7,6
5177,6,13,6
5177,9,13,6
5177,11,9,6
5177,36,7,6
5177,38,7,6
5177,42,13,6
5177,44,13,6
5177,49,9,6
5177,51,9,6
5177,53,24,6
5177,55,14,6
5177,57,24,6
5177,58,19,6
5177,60,19,6
5177,73,14,6
5177,76,7,6
5178,10,34,6
5178,12,34,6
5178,28,56,6
5178,29,56,6
5178,31,38,6
5178,34,38,6
5178,39,69,6
5178,58,45,6
5178,59,45,6
5178,63,17,6
5178,64,17,6
5178,65,17,6
5178,66,17,6
5178,68,15,6
5178,78,15,6
5179,2,29,6
5179,33,29,6
5179,35,29,6
5180,18,22,6
5180,30,26,6
5180,31,24,6
5180,32,24,6
5180,35,26,6
5180,42,25,6
5180,46,58,6
5180,56,56,6
5180,57,43,6
5180,58,20,6
5181,69,30,6
5182,52,51,6
5182,53,51,6
5184,63,49,6
5186,32,76,6
5187,19,90,6
5187,22,90,6
5187,30,39,6
5187,31,39,6
5187,47,90,6
5187,48,90,6
5187,58,21,6
5187,59,31,6
5187,62,21,6
5187,63,21,6
5187,64,52,6
5187,97,54,6
5191,0,35,6
5191,6,24,6
5191,9,44,6
5191,11,99,6
5191,12,44,6
5191,13,56,6
5191,14,75,6
5191,35,70,6
5191,40,44,6
5191,42,119,6
5191,43,99,6
5191,46,24,6
5191,51,56,6
5191,52,56,6
5191,57,23,6
5191,58,23,6
5191,59,33,6
5191,61,33,6
5191,64,23,6
5191,65,33,6
5191,66,23,6
5191,67,34,6
5191,88,33,6
5192,5,70,6
5192,8,70,6
5192,10,70,6
5192,36,18,6
5192,41,70,6
5192,42,18,6
5192,43,70,6
5196,7,84,6
5196,8,37,6
5196,9,43,6
5196,14,20,6
5196,15,38,6
5196,24,34,6
5196,28,34,6
5196,38,37,6
5196,39,18,6
5196,40,37,6
5196,41,63,6
5196,45,20,6
5196,46,47,6
5196,47,43,6
5196,50,34,6
5196,51,18,6
5196,54,47,6
5196,55,53,6
5196,60,19,6
5196,61,22,6
5196,66,39,6
5198,15,26,6
5198,38,29,6
5198,51,26,6
5198,54,26,6
5198,67,19,6
5198,68,19,6
5198,72,68,6
5198,75,29,6
5199,28,50,6
5199,32,50,6
5199,43,23,6
5199,45,23,6
5200,30,35,6
5200,33,35,6
5200,56,23,6
5200,75,23,6
5201,11,132,6
5201,13,132,6
5201,15,132,6
5201,43,132,6
5201,45,35,6
5201,46,132,6
5202,3,29,6
5202,4,64,6
5202,7,64,6
5202,36,29,6
5202,37,93,6
5202,40,64,6
5202,41,14,6
5202,42,14,6
5202,59,22,6
5202,61,19,6
5202,65,32,6
5202,70,22,6
5203,10,34,6
5203,13,34,6
5203,26,63,6
5203,27,30,6
5203,32,30,6
5203,44,34,6
5203,46,34,6
5203,48,68,6
5203,57,22,6
5203,59,22,6
5203,60,30,6
5203,64,30,6
5205,2,42,6
5205,5,87,6
5205,7,74,6
5205,9,30,6
5205,10,14,6
5205,11,30,6
5205,12,116,6
5205,15,116,6
5205,38,42,6
5205,39,86,6
5205,40,74,6
5205,42,44,6
5205,44,44,6
5205,45,44,6
5205,46,116,6
5205,50,116,6
5205,53,38,6
5205,57,14,6
5205,63,43,6
5205,66,34,6
5205,73,103,6
5205,77,27,6
5205,83,27,6
5206,6,49,6
5206,8,49,6
5206,29,49,6
5206,33,49,6
5206,37,23,6
5206,44,23,6
5207,1,71,6
5207,3,71,6
5207,4,77,6
5207,5,71,6
5207,9,27,6
5207,23,206,6
5207,25,177,6
5207,34,30,6
5207,36,71,6
5207,38,100,6
5207,39,77,6
5207,41,30,6
5207,45,47,6
5207,47,45,6
5207,49,19,6
5207,50,27,6
5207,52,26,6
5207,53,27,6
5207,57,104,6
5207,58,29,6
5207,59,44,6
5207,75,13,6
5207,77,13,6
5208,1,19,6
5208,7,59,6
5208,10,59,6
5208,25,19,6
5208,27,44,6
5208,31,19,6
5208,32,28,6
5208,33,28,6
5208,34,37,6
5208,38,37,6
5208,40,59,6
5208,46,59,6
5208,51,37,6
5208,57,44,6
5208,58,64,6
5208,62,18,6
5208,63,44,6
5208,66,18,6
5212,54,26,6
5212,56,13,6
5212,58,26,6
5212,59,64,6
5212,65,22,6
5212,67,13,6
5212,88,22,6
5212,93,22,6
5214,23,19,6
5214,59,19,6
5214,62,19,6
5215,1,86,6
5215,30,86,6
5215,34,86,6
5215,46,26,6
5215,50,28,6
5215,52,26,6
5215,54,28,6
5216,0,27,6
5216,4,26,6
5216,5,27,6
5216,6,26,6
5216,9,26,6
5216,16,41,6
5216,18,41,6
5216,23,63,6
5216,25,63,6
5216,32,27,6
5216,33,27,6
5216,35,52,6
5216,47,41,6
5216,51,67,6
5216,53,28,6
5216,54,51,6
5216,55,63,6
5216,56,26,6
5216,58,13,6
5216,62,79,6
5216,64,24,6
5219,2,39,6
5219,4,39,6
5219,5,39,6
5219,18,30,6
5219,42,39,6
5219,44,39,6
5219,45,30,6
5219,54,11,6
5219,59,19,6
5219,60,30,6
5219,61,19,6
5219,62,19,6
5219,63,19,6
5219,75,11,6
5223,4,16,6
5223,6,16,6
5223,13,25,6
5223,24,27,6
5223,25,14,6
5223,27,27,6
5223,35,16,6
5223,38,16,6
5223,48,21,6
5223,49,21,6
5223,51,21,6
5223,52,21,6
5223,56,14,6
5223,58,14,6
5223,60,79,6
5223,61,12,6
5223,62,27,6
5223,64,14,6
5223,66,14,6
5223,68,14,6
5223,99,25,6
5224,0,13,6
5224,7,23,6
5224,11,39,6
5224,13,16,6
5224,21,52,6
5224,22,19,6
5224,24,70,6
5224,25,36,6
5224,27,13,6
5224,33,37,6
5224,35,36,6
5224,36,36,6
5224,41,23,6
5224,42,13,6
